dataset,group,queryName,method,actual,estimated,relativeError,qError,fitTimeMs,inferTotalMs,inferPerQueryUs,throughputQps,heapDeltaBytes
synthetic_D2,narrow,synthetic_D2_narrow_18,ProposedCEDEstimator,1142.0,1001.1576,0.123330,1.140680,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_19,ProposedCEDEstimator,985.0,962.3604,0.022984,1.023525,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_20,ProposedCEDEstimator,2167.0,2153.0179,0.006452,1.006494,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_21,ProposedCEDEstimator,985.0,897.5867,0.088744,1.097387,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_22,ProposedCEDEstimator,111.0,88.7530,0.200424,1.250662,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_23,ProposedCEDEstimator,1721.0,1628.6658,0.053651,1.056693,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_24,ProposedCEDEstimator,1736.0,1704.5477,0.018118,1.018452,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_25,ProposedCEDEstimator,1542.0,1383.1484,0.103017,1.114848,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_26,ProposedCEDEstimator,1234.0,1252.7226,0.015172,1.015172,262.710,11.787,19.645,50903.914,131424
synthetic_D2,narrow,synthetic_D2_narrow_27,ProposedCEDEstimator,2166.0,2106.8830,0.027293,1.028059,262.710,11.787,19.645,50903.914,131424
